utility_characteristics_year,state,utility_number,utility_name,ba_code,number_and_capacity_mw_number_of_generators,number_and_capacity_mw_total_capacity,number_and_capacity_mw_capacity_back_up_only,number_and_capacity_mw_capacity_utility_owned,photovoltaic_mw_type,photovoltaic_mw_residential,photovoltaic_mw_commercial,photovoltaic_mw_industrial,photovoltaic_mw_transportation,photovoltaic_mw_direct_connected,photovoltaic_mw_total,battery_mw_residential,battery_mw_commercial,battery_mw_industrial,battery_mw_transportation,battery_mw_direct_connected,battery_mw_total,battery_energy_mwh_residential,battery_energy_mwh_commercial,battery_energy_mwh_industrial,battery_energy_mwh_transportation,battery_energy_mwh_direct_connected,battery_energy_mwh_total,wind_mw_residential,wind_mw_commercial,wind_mw_industrial,wind_mw_transportation,wind_mw_direct_connected,wind_mw_total,hydroelectric_mw_residential,hydroelectric_mw_commercial,hydroelectric_mw_industrial,hydroelectric_mw_transportation,hydroelectric_mw_direct_connected,hydroelectric_mw_total,fuel_cells_mw_residential,fuel_cells_mw_commercial,fuel_cells_mw_industrial,fuel_cells_mw_transportation,fuel_cells_mw_direct_connected,fuel_cells_mw_total,internal_combustion_mw_residential,internal_combustion_mw_commercial,internal_combustion_mw_industrial,internal_combustion_mw_transportation,internal_combustion_mw_direct_connected,internal_combustion_mw_total,combustion_turbine_mw_residential,combustion_turbine_mw_commercial,combustion_turbine_mw_industrial,combustion_turbine_mw_transportation,combustion_turbine_mw_direct_connected,combustion_turbine_mw_total,steam_mw_residential,steam_mw_commercial,steam_mw_industrial,steam_mw_transportation,steam_mw_direct_connected,steam_mw_total,other_mw_residential,other_mw_commercial,other_mw_industrial,other_mw_transportation,other_mw_direct_connected,other_mw_total,total_mw_residential,total_mw_commercial,total_mw_industrial,total_mw_transportation,total_mw_direct_connected,total_mw_total
2024,OK,13807.0,Northwestern Electric Coop Inc - (OK),SWPP,8,2.4,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,2.4,,,,2.4,,,,,,0,,,,,,0,,,,,,0,0,2.4,0,0,0,2.4
2024,OK,14775.0,People's Electric Cooperative,SWPP,8,2.175,2.175,2.175,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,2.175,2.175,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,2.175,2.175
2024,OK,15474.0,Public Service Co of Oklahoma,SWPP,8,0.367,,0.051,AC,0.017,0.35,,,,0.367,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.017,0.35,0,0,0,0.367
2024,OK,19160.0,"Tri-County Electric Coop, Inc (OK)",SWPP,1,0.862,0,0.862,AC,,,0.862,,,0.862,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,0.862,0,0,0.862
2024,OR,3240.0,Central Electric Coop Inc - (OR),BPAT,1,0.1,,0.1,DC,,,,,0.1,0.1,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,0.1,0.1
2024,OR,6022.0,City of Eugene - (OR),BPAT,44,3.491,,,AC,0.013,2.678,,,,2.691,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.8,,,,0.8,,,,,,0,,,,,,0,,,,,,0,0.013,3.478,0,0,0,3.491
2024,OR,9191.0,Idaho Power Co,IPCO,1,0.24,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,0.24,0.24,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,0.24,0.24
2024,OR,14109.0,"Oregon Trail El Cons Coop, Inc",BPAT,1,0.2,,0.2,AC,0.2,,,,,0.2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.2,0,0,0,0,0.2
2024,OR,14354.0,PacifiCorp,PACW,28,11.307,,,AC,,,,,8.727,8.727,,,,,,0,,,,,,0,,,,,,0,,,,,1.287,1.287,,,,,,0,,,,,,0,,,,,1.013,1.013,,,,,0.28,0.28,,,,,,0,0,0,0,0,11.307,11.307
2024,OR,15248.0,Portland General Electric Co,PGE,1822,50.472,11.55,5.9,AC,7.829,20.731,,,4.827,33.387,3.214,0.1,1.01,,,4.324,7.85,0.13,2.07,,,10.05,,,,,,0,,,,,1.211,1.211,,,,,,0,,,11.55,,,11.55,,,,,,0,,,,,,0,,,,,,0,11.043,20.831,12.56,0,6.038,50.472
2024,OR,16555.0,Salem Electric - (OR),BPAT,2,0.178,0.178,0.178,DC,,0.178,,,,0.178,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0.178,0,0,0,0.178
2024,OR,19325.0,Umatilla Electric Coop Assn,BPAT,2,1.057,,1.057,AC,,,0.999,,0.058,1.057,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,0.999,0,0.058,1.057
2024,OR,40437.0,Emerald People's Utility Dist,BPAT,5,0.138,,0.007,DC,,0.03,0.108,,,0.138,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0.03,0.108,0,0,0.138
2024,OR,99999.0,State Adjustment,BPAT,,-0.073,,,,,-0.036,-0.019,,-0.017,-0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,-0.019,,-0.017,-0.073
2024,PA,3329.0,Borough of Chambersburg,PJM,3,1.35,1.35,1.35,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,1.35,,,1.35,,,,,,0,,,,,,0,,,,,,0,0,0,1.35,0,0,1.35
2024,PA,20334.0,Wellsborough Electric Co,PJM,2,0.005,0,0,AC,0,0.003,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0.005
2024,RI,13214.0,The Narragansett Electric Co,ISNE,7578,101.304,,,AC,43.191,53.842,0.135,,,97.168,0.48,0.47,,,,0.95,,,,,,0,,,,,,0,,0.89,,,,0.89,,,,,,0,,1.221,0.08,,,1.301,0.002,0.633,0.36,,,0.995,,,,,,0,,,,,,0,43.673,57.056,0.575,0,0,101.304
2024,SC,3046.0,Duke Energy Progress - (NC),CPLE,3,1.053,0,0,AC,,1.053,,,,1.053,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,1.053,0,0,0,1.053
2024,SC,5416.0,"Duke Energy Carolinas, LLC",DUK,15,3.193,0,0.005,AC,0.01,1.733,,,,1.743,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,1.45,,,,1.45,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0.01,3.183,0,0,0,3.193
2024,SC,6709.0,Easley Combined Utility System,DUK,14,12.775,1.875,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,1.875,,,10.9,12.775,,,,,,0,,,,,,0,,,,,,0,0,1.875,0,0,10.9,12.775
2024,SC,6894.0,City of Gaffney - (SC),DUK,6,5.9,3,2.4,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,5.9,5.9,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,5.9,5.9
2024,SC,11118.0,Lockhart Power Co,DUK,3,1.65,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,1.65,1.65,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,0,0,1.65,1.65
2024,SC,14398.0,Palmetto Electric Coop Inc,SC,9,8.75,2.5,0,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,8.75
2024,SC,16195.0,City of Rock Hill - (SC),DUK,1,0.8,0.8,0.8,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0.8,,,,0.8,,,,,,0,,,,,,0,,,,,,0,0,0.8,0,0,0,0.8
2024,SC,16606.0,"Santee Electric Coop, Inc",SC,4,1.45,,,AC,,0.25,,,,0.25,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,1.2,,,,1.2,0,1.45,0,0,0,1.45
2024,SC,17539.0,"Dominion Energy South Carolina, Inc",SCEG,210,23.149,,,AC,0.374,16.449,5.724,,0.504,23.051,0.086,0.012,,,,0.098,0.2,0.014,,,,0.214,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.46,16.461,5.724,0,0.504,23.149
2024,SC,21002.0,York Electric Coop Inc,DUK,7,6.5,,,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,6.5,,,,,6.5,,,,,,0,,,,,,0,,,,,,0,6.5,0,0,0,0,6.5
2024,SC,99999.0,State Adjustment,CPLE,,0.124,,,,0.124,,,,,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,,,,,0.124
2024,SD,2285.0,City of Brookings - (SD),WACM,6,0.034,,,AC,0.034,,,,,0.034,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.034,0,0,0,0,0.034
2024,SD,4720.0,Dakota Energy Coop Inc,WACM,1,0.07,,,,,,,,,0.0,,,,,,0,,,,,,0,0.07,,,,,0.07,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.07,0,0,0,0,0.07
2024,SD,12199.0,Montana-Dakota Utilities Co,MISO,2,0.015,,,AC,0.011,,,,,0.011,,,,,,0,,,,,,0,0.004,,,,,0.004,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.015,0,0,0,0,0.015
2024,SD,12341.0,MidAmerican Energy Co,MISO,2,0.018,0,0,AC,0.018,,,,,0.018,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.018,0,0,0,0,0.018
2024,SD,17267.0,Sioux Valley SW Elec Coop,SWPP,6,0.217,0,0.19,DC,0.025,0.075,,,,0.1,,0.115,,,,0.115,,,,,,0,0.002,,,,,0.002,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.027,0.19,0,0,0,0.217
2024,SD,19293.0,Southeastern Electric Coop Inc - (SD),SWPP,404,17.03,10.56,0.985,,,,,,,0.0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,7.5,9.53,,,,17.03,,,,,,0,,,,,,0,,,,,,0,7.5,9.53,0,0,0,17.03
2024,SD,19545.0,"Black Hills Power, Inc.",WACM,3,0.427,,,DC,,0.427,,,,0.427,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0.427,0,0,0,0.427
2024,SD,20187.0,Watertown Municipal Utilities,SWPP,8,0.145,,,AC,0.046,0.04,,,,0.086,0.059,,,,,0.059,0.046,,,,,0.046,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0.105,0.04,0,0,0,0.145
2024,SD,99999.0,State Adjustment,SWPP,,0.045,,,,0.058,-0.013,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-0.013,,,,0.045
2024,SD,99999.0,State Adjustment,WACM,,0.122,,,,0.059,0.063,,,,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.063,,,,0.122
2024,TN,577.0,City of Alcoa Utilities,TVA,27,0.324,0,0,AC,0.171,0.153,0,0,0,0.324,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0.153,0,0,0,0.324
2024,TN,727.0,Appalachian Electric Coop,TVA,30,0.391,0,0,AC,0.202,0.189,0,0,0,0.391,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.189,0,0,0,0.391
2024,TN,947.0,Athens Utility Board,TVA,33,0.545,0,0,AC,0.186,0.359,0,0,0,0.545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.359,0,0,0,0.545
2024,TN,1578.0,Benton County,TVA,3,0.034,0,0,AC,0.014,0.02,0,0,0,0.034,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.02,0,0,0,0.034
2024,TN,2247.0,City of Bristol - (TN),TVA,31,0.623,0,0,AC,0.287,0.336,0,0,0,0.623,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0.336,0,0,0,0.623
2024,TN,2411.0,City of Brownsville,TVA,2,0.1,0,0,AC,0,0.1,0,0,0,0.1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1
2024,TN,2960.0,"Caney Fork Electric Coop, Inc",TVA,73,2.682,0,0,AC,0.419,2.237,0,0,0,2.656,,,,,,,,,,,,,0.02,0,0,0,0,0.02,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,2.243,0,0,0,2.682
2024,TN,3075.0,Carroll County - (TN),TVA,13,0.218,0,0,AC,0.062,0.156,0,0,0,0.218,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.156,0,0,0,0.218
2024,TN,3408.0,City of Chattanooga - (TN),TVA,292,5.496,0,0,AC,1.88,3.616,0,0,0,5.496,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,3.616,0,0,0,5.496
2024,TN,3704.0,City of Clarksville - (TN),TVA,19,0.218,0,0,AC,0.097,0.119,0,0,0,0.216,,,,,,,,,,,,,0,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0.121,0,0,0,0.218
2024,TN,3758.0,City of Cleveland - (TN),TVA,25,0.674,0,0,AC,0.113,0.561,0,0,0,0.674,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0.561,0,0,0,0.674
2024,TN,3812.0,City of Clinton - (TN),TVA,15,0.131,0,0,AC,0.113,0.018,0,0,0,0.131,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0.018,0,0,0,0.131
2024,TN,3855.0,Columbia Power System - (TN),TVA,12,0.257,0,0,AC,0.105,0.152,0,0,0,0.257,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.152,0,0,0,0.257
2024,TN,4294.0,City of Cookeville - (TN),TVA,11,0.337,0,0,AC,0.027,0.31,0,0,0,0.337,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.31,0,0,0,0.337
2024,TN,4624.0,Cumberland Elec Member Corp,TVA,78,2.187,0,0,AC,0.641,0.547,0,0,0,1.188,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0.999,0.641,1.546,0,0,0,2.187
2024,TN,4920.0,City of Dayton - (TN),TVA,4,0.078,0,0,AC,0.028,0.05,0,0,0,0.078,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.05,0,0,0,0.078
2024,TN,5148.0,City of Dickson,TVA,24,0.354,0,0,AC,0.197,0.157,0,0,0,0.354,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0.157,0,0,0,0.354
2024,TN,5399.0,Duck River Elec Member Corp,TVA,50,0.756,0,0,AC,0.363,0.393,0,0,0,0.756,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0.393,0,0,0,0.756
2024,TN,5763.0,City of Elizabethton - (TN),TVA,15,0.171,0,0,AC,0.09,0.081,0,0,0,0.171,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.081,0,0,0,0.171
2024,TN,5961.0,Town of Erwin - (TN),TVA,4,0.033,0,0,AC,0.033,0,0,0,0,0.033,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.033
2024,TN,6008.0,City of Etowah,TVA,3,0.027,0,0,AC,0.018,0.009,0,0,0,0.027,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.009,0,0,0,0.027
2024,TN,6234.0,City of Fayetteville,TVA,45,5.657,0,0,AC,1.809,3.848,0,0,0,5.657,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.809,3.848,0,0,0,5.657
2024,TN,6608.0,Fort Loudoun Electric Coop,TVA,49,1.586,0,0,AC,0.36,0.227,0,0,0,0.587,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0.999,0.36,1.226,0,0,0,1.586
2024,TN,6923.0,City of Gallatin - (TN),TVA,7,0.161,0,0,AC,0.009,0.152,0,0,0,0.161,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.152,0,0,0,0.161
2024,TN,7174.0,Gibson Electric Members Corp,TVA,53,1.022,0,0,AC,0.575,0.447,0,0,0,1.022,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0.447,0,0,0,1.022
2024,TN,7625.0,City of Greeneville - (TN),TVA,33,0.502,0,0,AC,0.125,0.377,0,0,0,0.502,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.377,0,0,0,0.502
2024,TN,8147.0,City of Harriman - (TN),TVA,10,0.099,0,0,AC,0.078,0.015,0,0,0,0.093,,,,,,,,,,,,,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.021,0,0,0,0.099
2024,TN,8764.0,"Holston Electric Coop, Inc",TVA,27,1.204,0,0,AC,0.054,1.15,0,0,0,1.204,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,1.15,0,0,0,1.204
2024,TN,9023.0,City of Humboldt,TVA,7,0.258,0,0,AC,0,0.258,0,0,0,0.258,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0.258
2024,TN,9612.0,City of Jackson - (TN),TVA,13,1.314,0,0,AC,0.038,1.276,0,0,0,1.314,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,1.276,0,0,0,1.314
2024,TN,9697.0,City of Jellico,TVA,4,0.16,0,0,AC,0,0.16,0,0,0,0.16,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.16
2024,TN,9777.0,Johnson City - (TN),TVA,85,2.001,0,0,AC,0.666,0.41,0,0,0,1.076,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0.925,0.666,1.335,0,0,0,2.001
2024,TN,10331.0,Kingsport Power Co,PJM,1,0.03,,,AC,0,0,0.03,0,0,0.03,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,0,0,0.03,0,0,0.03
2024,TN,10421.0,Knoxville Utilities Board,TVA,151,3.199,0,0,AC,0.847,2.352,0,0,0,3.199,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,2.352,0,0,0,3.199
2024,TN,10579.0,City of LaFollette,TVA,17,0.598,0,0,AC,0.075,0.523,0,0,0,0.598,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.523,0,0,0,0.598
2024,TN,10799.0,City of Lawrenceburg,TVA,20,0.277,0,0,AC,0.178,0.099,0,0,0,0.277,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0.099,0,0,0,0.277
2024,TN,10906.0,City of Lenoir - (TN),TVA,76,1.555,0,0,AC,0.362,1.193,0,0,0,1.555,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362,1.193,0,0,0,1.555
2024,TN,10960.0,City of Lewisburg - (TN),TVA,3,0.117,0,0,AC,0,0.117,0,0,0,0.117,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0.117
2024,TN,10968.0,City of Lexington - (TN),TVA,11,0.098,0,0,AC,0.045,0.053,0,0,0,0.098,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.053,0,0,0,0.098
2024,TN,11222.0,Loudon Utilities Board,TVA,10,0.383,0,0,AC,0.036,0.347,0,0,0,0.383,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.347,0,0,0,0.383
2024,TN,11789.0,Maryville Utilities,TVA,12,0.124,0,0,AC,0.062,0.062,0,0,0,0.124,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,0,0,0,0.124
2024,TN,12186.0,McMinnville Electric System,TVA,1,0.046,0,0,AC,0,0.046,0,0,0,0.046,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0.046
2024,TN,12330.0,Meriwether Lewis Electric Coop,TVA,39,0.682,0,0,AC,0.191,0.491,0,0,0,0.682,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.491,0,0,0,0.682
2024,TN,12470.0,Middle Tennessee E M C,TVA,210,5.704,0,0,AC,1.38,4.319,0,0,0,5.699,,,,,,,,,,,,,0.005,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385,4.319,0,0,0,5.704
2024,TN,12532.0,City of Milan - (TN),TVA,8,0.169,0,0,AC,0.039,0.13,0,0,0,0.169,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.13,0,0,0,0.169
