data_year,utility_number,utility_name,state,utility_characteristics_ownership_type,utility_characteristics_nerc_region,also_operating_in_other_nerc_regions_tre,also_operating_in_other_nerc_regions_frcc,also_operating_in_other_nerc_regions_mro,also_operating_in_other_nerc_regions_npcc,also_operating_in_other_nerc_regions_rfc,also_operating_in_other_nerc_regions_serc,also_operating_in_other_nerc_regions_spp,also_operating_in_other_nerc_regions_wecc,operating_in_these_rtos_caiso,operating_in_these_rtos_ercot,operating_in_these_rtos_pjm,operating_in_these_rtos_nyiso,operating_in_these_rtos_spp,operating_in_these_rtos_miso,operating_in_these_rtos_isone,operating_in_these_rtos_other,other_activities_generation,other_activities_transmission,other_activities_buying_transmission,other_activities_distribution,other_activities_buying_distribution,other_activities_wholesale_marketing,other_activities_retail_marketing,other_activities_bundled,other_activities_alt_fuel_vehicle,other_activities_alt_fuel_vehicle_2
2024,40303,Monroe County Elec Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,40304,Minnesota Valley Coop L&P Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2024,40307,"Prairie Power, Inc",IL,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,N,,,,,,
2024,40364,City of Courtland,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,40437,Emerald People's Utility Dist,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,N,,,Y,Y,,Y,Y
2024,40438,Columbia River Peoples Ut Dist,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,,,,,Y,Y
2024,40441,Town of Murphy - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2024,40456,PUD No 1 of Whatcom County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,N,Y,Y,N,,N,,,
2024,40575,Utah Associated Mun Power Sys,UT,Political Subdivision,WECC,,,,,,,,Y,N,,,,,,,,Y,Y,Y,,,Y,,,N,
2024,40576,Intermountain Power Agency,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,,,,,,,,
2024,40577,"American Mun Power-Ohio, Inc",OH,Municipal Mktg Authority,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,,Y,,,Y,,,,
2024,40580,Southern Minnesota Mun P Agny,MN,Political Subdivision,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,N,N
2024,40581,Northern Municipal Power Agency,MN,Municipal Mktg Authority,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,,,,
2024,40582,Michigan Public Power Agency,MI,Political Subdivision,RF,,,,,Y,,,,,,N,,,Y,,,Y,Y,Y,,,Y,,,,
2024,40603,Wyoming Municipal Power Agency,WY,Municipal Mktg Authority,WECC,,,,,,,,Y,,,,,,,,Y,N,Y,Y,,,Y,,,,
2024,40606,City of Grand Island - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,N,Y,Y,,Y,,Y,,
2024,40613,Northern California Power Agny,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,
2024,40614,Alabama Municipal Elec Authority,AL,Municipal Mktg Authority,SERC,,,,,N,Y,,,,,,,,,,Y,Y,,Y,,,N,,,N,
2024,44372,Oncor Electric Delivery Company LLC,TX,Investor Owned,TRE,Y,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,,Y,Y
2024,44388,New England Elec Transm'n Corp,MA,Transmission,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,
2024,49730,American PowerNet,PA,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,,Y,,,,,,,,Y,,,
2024,49746,The Energy Coop,PA,Cooperative,,,,,,N,,,,,,Y,,,,,,,,,,,,Y,,,
2024,49803,Alaska Electric & Energy Coop,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,N,N
2024,49818,"Alliance Power Company, LLC.",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2024,49824,Calpine Power Management LLC,TX,Wholesale Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,Y,,,,
2024,49848,Massachusetts Bay Trans Authority,MA,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,N,,Y,Y,Y,Y,Y,,Y,Y
2024,49853,Amigo Energy,TX,Retail Power Marketer,TRE,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,
2024,49922,U.S. Energy Partners LLC,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,Y,,,
2024,49952,3000 Energy Corp,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2024,49956,Merrill Lynch Commodities,TX,Wholesale Power Marketer,,,,,,,,,,Y,Y,Y,Y,N,Y,Y,,,N,N,,,Y,,,,
2024,49987,Harvard Dedicated Energy Limit,MA,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,
2024,49998,City of Berea Municipal Utility,KY,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,N,Y,,
2024,50041,"Stream SPE, LTD",TX,Retail Power Marketer,,,,,,,,,,,Y,N,,,,,,,,,,,,Y,,,
2024,50046,"Texas Retail Energy, LLC",AR,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2024,50153,"APN Starfirst, L.P.",PA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,
2024,50174,Electric Transmission Texas LLC,TX,Transmission,ERCOT,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,N,
2024,54728,Texas General Land Office,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,N,,,,,,,Y,,,
2024,54820,Direct Energy Services,TX,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2024,54862,Champion Energy Services,TX,Retail Power Marketer,,Y,,,,Y,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2024,54872,"Accent Energy Holdings, LLC",OH,Retail Power Marketer,,,,,,,,,,,Y,,Y,,,,,,,,,,,Y,,,
2024,54873,Freedom Energy,NH,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,N,
2024,54893,NOCO Electric,NY,Retail Power Marketer,NPCC,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2024,54913,NSTAR Electric Company,MA,Investor Owned,,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y
2024,55701,"Sempra Gas & Power Marketing, LLC",CA,Wholesale Power Marketer,,,,,,,,,Y,Y,,,,,,,,N,,,,,Y,,,,
2024,55719,TDM US,CA,Wholesale Power Marketer,WECC,,,,,,,,Y,Y,,,,,,,,,Y,,,,Y,,,,
2024,55722,AEP Energy,IL,Retail Power Marketer,RFC,,,,,Y,N,,,,,,,,,,,,,,,,,Y,,,
2024,55758,"GenOn Energy Management, LLC",TX,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
2024,55787,City of Moreno Valley - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,,Y,Y,N,,,N,Y,Y
2024,55814,"Columbia Utilities Power, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2024,55815,"IDT Energy, Inc.",NJ,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,,
2024,55874,"Energy Services Providers, Inc",TX,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,,
2024,55878,Hudson Energy Services,NY,Retail Power Marketer,,N,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2024,55897,PSEG Energy Resources and Trade,NJ,Wholesale Power Marketer,,,,,,N,,,,,,,,,,,,,,,,,Y,,,,
2024,55937,Entergy Texas Inc.,TX,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,,Y,Y
2024,55959,Roughrider Electric Cooperativ,ND,Cooperative,MRO,,,Y,,,,N,,,,,,N,,,Y,,N,,Y,,,,,N,N
2024,55982,Heart of Texas Electric Coop,TX,Cooperative,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2024,56068,International Transmission Company,MI,Transmission,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,Y,Y
2024,56146,"Black Hills Colorado Electric, LLC",SD,Investor Owned,WECC,,,N,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,N,Y,Y
2024,56161,ITC Midwest LLC,MI,Transmission,,,,Y,,N,,,,,,,,,Y,,,,Y,,,,,,,Y,Y
2024,56162,American Transmission Systems Inc,OH,Transmission,RFC,,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,,N,
2024,56163,"Michigan Electric Transmission Company,",MI,Transmission,,,,N,,Y,,,,,,,,,Y,,,,Y,,,,,,,Y,Y
2024,56196,Just Energy New York Corp.,CN,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2024,56212,"Ambit Energy Holdings, LLC",TX,Retail Power Marketer,,Y,,,N,N,,,,,Y,Y,Y,,Y,Y,,,,,,Y,,Y,,N,
2024,56220,Anthracite Power & Light,PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2024,56223,Macquarie Energy LLC,TX,Retail Power Marketer,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,Y,,N,
2024,56248,"Young Energy, LLC",TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2024,56265,Energy Plus Holdings LLC,PA,Retail Power Marketer,,N,N,,Y,N,,,,,,Y,Y,,,Y,,,,,,N,,Y,,N,
2024,56276,TransCanada Energy Marketing ULC,CA,Wholesale Power Marketer,WECC,,,,,,,,N,,,,,,,,Y,,,,,,Y,,,N,
2024,56279,"Spartan Renewable Energy, Inc",MI,Retail Power Marketer,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,N,
2024,56286,"Frontier Utilities, LLC",TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,Y,N,,,,,,,,,,,Y,,N,
2024,56288,Luminant Energy,TX,Wholesale Power Marketer,,N,,,,,,,,,Y,,,,,,,N,,,,,Y,,,N,
2024,56379,"MC Squared Energy Services, LLC",IL,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,56408,"UGI Energy Services, LLC",PA,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,N,N,
2024,56496,"UP Power Marketing, LLC",MI,Retail Power Marketer,MRO,,,,,,,,,,,,,,Y,,,,,,,,,Y,,N,
2024,56501,"Palmco Power NJ, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2024,56504,Major Energy Electric Services,NY,Retail Power Marketer,NPCC,,,,,,,,,,,Y,Y,,,Y,,,,,,,,Y,,N,
2024,56521,"Devonshire Energy, LLC",MA,Retail Power Marketer,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2024,56526,"ITC Great Plains, LLC",KS,Transmission,,,,Y,,,,N,,,,,,Y,,,,,Y,,,,,,,N,N
2024,56528,JP Morgan,TX,Wholesale Power Marketer,,N,N,,,,,,,N,Y,N,,,,,,N,,,,,Y,,,N,
2024,56546,Dominion Energy Marketing Inc.,VA,Wholesale Power Marketer,,,,,N,,,,,,,N,,,,N,,N,,,,,Y,,,N,
2024,56571,AP Holdings LLC,TX,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,Y,,N,
2024,56573,"Palmco Power PA, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2024,56692,Marin Clean Energy,CA,Community Choice Aggregator,WECC,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2024,56697,Ameren Illinois Company,MO,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,,Y,Y,Y,,,,Y,Y,Y
2024,56734,Smart Prepaid Electric,TX,Retail Power Marketer,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2024,56737,"Stream Energy Pennsylvania, LLC",PA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,56876,"Stream Energy Maryland, LLC",MD,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,56890,Citigroup Energy Inc,TX,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,N,
2024,57037,Reliant Energy Northeast LLC,TX,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,N,
2024,57074,"Stream Energy New Jersey, LLC",NJ,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,57132,"US Retailers, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2024,57185,"Palmco Power MD, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2024,57307,ENGIE Power & Gas LLC,NY,Retail Power Marketer,,,,,Y,N,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2024,57313,Tesla Inc.,CA,Behind the Meter,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,N,,,,,N,
2024,57350,Summer Energy LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2024,57394,Value Based Brands LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2024,57459,"Wolverine Alternative Investments, LLC",IL,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,N,N,
2024,57483,Liberty Utilities,CA,Investor Owned,WECC,,,,,,,,Y,N,,,,,,,Y,Y,,Y,Y,,,,,Y,Y
2024,57486,"XOOM Energy Texas, LLC",NC,Retail Power Marketer,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2024,57487,"XOOM Energy Connecticut, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,57488,"XOOM Energy Illinois, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,57489,"XOOM Energy Massachusetts, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,57490,"XOOM Energy Maryland, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,57491,"XOOM Energy New Jersey, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,58085,"Electricity Maine, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58086,"Electricity NH, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58113,"Texas A&M, Utilities & Energy Services",TX,State,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,N,
2024,58116,"Public Power & Utility of Maryland, LLC",TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,58118,Public Power LLC (PA),TX,Retail Power Marketer,,,,,,,,,,,,Y,N,,,,,,,,,,,Y,,N,
2024,58119,Public Power LLC (CT),TX,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,N,,,,,,,,Y,Y,N,
2024,58124,City of Winter Park - (FL),FL,Municipal,SERC,,N,,,,Y,,,,,,,,,,Y,,,Y,Y,N,,,Y,N,
2024,58158,FairPoint Energy LLC,TX,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58160,Viridian Energy NY LLC,TX,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,N,
2024,58161,Viridian Energy LLC,TX,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58162,Viridian Energy PA LLC,TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,N,
2024,58181,"Stream Energy New York, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2024,58196,"C. N. Brown Electricity, LLC",ME,Retail Power Marketer,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58230,MJMEUC,MO,Wholesale Power Marketer,SPP,,,Y,,,Y,N,,,,,,Y,Y,,,Y,Y,Y,,,Y,N,,N,
2024,58248,"EnergyMark, LLC",NY,Retail Power Marketer,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2024,58314,"Palmco Power IL, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2024,58339,"XOOM Energy Pennsylvania, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,58364,New Brunswick Power Generation Corp.,CN,Retail Power Marketer,,,,,Y,,,,,,,,,,,Y,,,,,,,Y,Y,,N,
2024,58367,"XOOM Energy New York, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2024,58458,Silver State Energy Association,NV,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,N,
2024,58476,"Stream Energy Columbia, LLC",DC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,58630,"XOOM Energy Maine, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58631,"XOOM Energy Rhode Island, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58632,"XOOM Energy Delaware, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,58633,"XOOM Energy New Hampshire, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58663,Respond Power LLC,NY,Retail Power Marketer,,,,,,,,,,,,Y,,,N,,,,,,,,,Y,,N,
2024,58667,"North American Power and Gas, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,Y,Y,,,Y,,,,,,,,Y,,N,
2024,58747,"Provider Power MASS, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,58851,City of Cerritos - (CA),CA,Municipal,,,,,,,,,Y,Y,,,,,,,,,,Y,,N,,Y,,N,
2024,58853,Kiwi Energy NY LLC,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2024,58951,"CleanChoice Energy, Inc.",DC,Retail Power Marketer,,,,,,Y,,,,,,Y,Y,,,Y,,,,,,,,Y,,N,
2024,58952,Tomorrow Energy Corp.,NV,Retail Power Marketer,WECC,,,,,,,,,,Y,Y,N,,,Y,,,,,,,,Y,,N,
2024,58956,"SmartEnergy Holdings, LLC",NY,Retail Power Marketer,,,,,,,,,,,N,Y,Y,,Y,Y,,,,,,,,Y,,N,
2024,58957,"Interstate Gas Supply, Inc.",OH,Retail Power Marketer,,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,,N,
2024,58963,Brooklet Energy Distribution,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2024,58964,"Alpha Gas and Electric, LLC",NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2024,58966,Marathon Power LLC,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2024,58972,"Realgy, LLC",CT,Retail Power Marketer,,,,,,,,,,,,Y,,,Y,,,,,Y,,,,Y,Y,N,
2024,58973,"Town Square Energy East, LLC",MN,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,58974,Clearview Electric Inc.,TX,Retail Power Marketer,,Y,,,,,,,,,Y,Y,Y,,,Y,,,,,,,,Y,,N,
2024,58978,"Harborside Energy, LLC",NJ,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59013,PUD No 1 of Jefferson County,WA,Political Subdivision,,,,,,,,,Y,,,N,,,,,Y,,,,Y,,,,Y,Y,Y
2024,59053,"Abest Power & Gas, LLC",NY,Retail Power Marketer,,,,,,,,,,,,N,Y,,,N,,,,,,,,Y,,N,
2024,59054,"Eligo Energy, LLC",IL,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,N,
2024,59055,"Choice Energy, LLC",IA,Retail Power Marketer,,,,,,,,,,,,Y,,,,N,,,,,,,,Y,,N,
2024,59059,Town Square Energy,MN,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,59062,"Horizon Power and Light, LLC",TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,N,,,,,,,,Y,,N,
2024,59064,"Great American Power, LLC",GA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59065,Titan Gas LLC,TX,Retail Power Marketer,ERCOT,,,,,,,,,,Y,Y,,,,Y,,,,,,,,Y,,N,
2024,59082,"Family Energy, Inc. New York",CN,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2024,59083,"SFE Energy Pennsylvania, Inc.",CN,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59084,"SFE Energy Maryland, Inc.",CN,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59085,"SFE Energy NJ, Inc.",CN,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59086,"Constellation Solar Holding, LLC",MD,Behind the Meter,,,,,Y,Y,Y,,Y,Y,N,Y,Y,,,Y,,Y,,,,,,,,N,
2024,59088,"Nordic Energy Services, LLC",IL,Retail Power Marketer,,,,Y,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,N,
2024,59126,Sonoma Clean Power Authority,CA,Community Choice Aggregator,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2024,59128,MPower Energy LLC,NY,Retail Power Marketer,NPCC,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2024,59310,"Inspire Energy Holdings, LLC",CA,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,Y,,,,,,,N,Y,,N,
2024,59311,"XOOM Energy Ohio, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59312,"XOOM Energy Washington DC, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59385,"Dynegy Energy Services, LLC",TX,Retail Power Marketer,,,,,,,,,,,,Y,,,N,Y,,N,,,,,Y,Y,,N,
2024,59410,"Shipley Choice, LLC",PA,Retail Power Marketer,RF,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59505,Heartland REMC,IN,Cooperative,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2024,59579,Sunnova,TX,Behind the Meter,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,,,,N,
2024,59580,"SunPower Capital, LLC",MD,Behind the Meter,,,,,,,,,,,,,,,,,,Y,,,,,,,,N,
2024,59620,Verde Energy USA,CT,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,,Y,,,,,,Y,,Y,Y,N,
2024,59622,"Ahana Renewables, LLC",NY,Behind the Meter,,,,,Y,N,,,N,N,,N,Y,,,Y,,Y,,,,,,,,N,
2024,59625,Lancaster Choice Energy,CA,Community Choice Aggregator,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2024,59647,Sunrun Inc.,CA,Behind the Meter,,N,Y,N,Y,Y,Y,,Y,Y,,Y,Y,,N,Y,,Y,,,,,,,,N,
2024,59676,"Collegiate Clean Energy, LLC",VA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59679,Aggregated Transit Energy,MA,Retail Power Marketer,,,,,Y,,,,,,,,,,,Y,,N,,N,N,N,Y,Y,,Y,Y
2024,59734,"SFE Energy Massachusetts, Inc.",CN,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2024,59763,"Consolidated Power Co., LLC",NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2024,59793,"First Point Power, LLC",RI,Retail Power Marketer,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2024,59797,Park Power LLC,PA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,N,N,
2024,59799,American Power & Gas,FL,Retail Power Marketer,FRCC,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2024,59807,"Rushmore Energy, LLC",TX,Retail Power Marketer,,,,,N,N,,,,,,Y,,,Y,,,,,,,,,Y,,N,
2024,59808,MP2 Energy LLC,TX,Retail Power Marketer,TRE,Y,,,,Y,,,,Y,Y,Y,Y,,Y,Y,,,,,,,,Y,,N,
2024,59809,"Residents Energy, LLC",NJ,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,N,
2024,59810,Greenlight Energy Inc.,NY,Retail Power Marketer,NPCC,N,,,Y,Y,,,,,,Y,Y,,Y,,,,,,,,,Y,,N,
2024,59811,Santanna Energy Services,TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59812,New Wave Energy Corporation,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2024,59818,Algonquin Energy Services,CN,Retail Power Marketer,,N,,,,,,,,,,,,,,,Y,Y,N,,,,,,,N,
2024,59848,"ResCom Energy, LLC",TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2024,59931,"MidAmerican Energy Services, LLC",IA,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,N,N,
2024,59943,Spruce Finance,TX,Behind the Meter,,,,,,,N,,Y,Y,,,,,,,N,Y,,,,,,,,N,
2024,59972,The Regents of the Univ. of California,CA,Retail Power Marketer,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2024,59993,Discount Power Inc - (CT),CT,Retail Power Marketer,,,,,N,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2024,60025,Greenbacker Renewable Energy Corporation,NY,Behind the Meter,,,Y,Y,Y,,,,Y,Y,,Y,,,,Y,,Y,,,,,,,,N,
2024,60065,Cross Texas Transmission,TX,Transmission,,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,N,
2024,60066,Wind Energy Transmission Texas LLC,TX,Transmission,,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,N,
2024,60123,Southeast Alaska Power Agency,AK,Transmission,,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,N,
2024,60124,Spring Energy RRH LLC,NY,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,N,
2024,60181,CleanPowerSF,CA,Community Choice Aggregator,,,,,,,,,Y,Y,,,,,,,,N,,,,,,Y,,N,
2024,60202,Electranet Power LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
